sentence	polarity	positive	neutral	negative
他嘴唇和蜜一般的甜，他呼吸和香料一般的芬芳。” 	 neutral 	0.4774948	0.30812833	0.21437682
学生在草地上仰着首看，又静静的听；可是他不懂得莺儿说的是什么，因为他懂得的只有书本上写下的那些事。 	 negative 	0.423509	0.3976891	0.17880188
但那槲树却听得明白了，心里忧虑着，因为在他枝上做巢的那小莺儿，是他很爱惜的。 	 negative 	0.423509	0.3976891	0.17880188
槲树低声说：“唱一句最后的歌给我听，你去后我是很寂寞的了。” 	 negative 	0.423509	0.3976891	0.17880188
于是莺儿给槲树唱歌，声音好像水从银瓶里泻出来似的。 	 neutral 	0.4774948	0.30812833	0.21437682
伊唱完了歌，学生便立起来，从衣袋里摸出一本抄簿和一支铅笔。 	 neutral 	0.4774948	0.30812833	0.21437682
他向丛林走去，自语道：“伊形态颇为美丽，这是不能否定的；但伊有没有感情呢？ 	 neutral 	0.4774948	0.30812833	0.21437682
敢怕是没有。 	 negative 	0.423509	0.3976891	0.17880188
伊诚然像个艺术家；但只有外貌，没有一点的心术。 	 negative 	0.423509	0.3976891	0.17880188
伊不见得能为别人牺牲自己。 	 negative 	0.423509	0.3976891	0.17880188
伊只知音乐，艺术是利己的东西，个个人知道的。 	 neutral 	0.4774948	0.30812833	0.21437682
但无论如何，伊总能唱出美丽的调子。 	 positive 	0.598444	0.24664664	0.15490942
这些调子，可是全没有意义，全没有实际的用处，这才可惜呢。” 	 negative 	0.423509	0.3976891	0.17880188
于是他走进屋子里，躺在一张铺草的小牀上，重又想起他的情人来；过一会儿他便睡着了。 	 neutral 	0.4774948	0.30812833	0.21437682
月光照在天上的时候，莺儿便飞到蔷薇树那边，把胸膛贴在刺上。 	 neutral 	0.4774948	0.30812833	0.21437682
伊胸膛里刺着刺,整夜的歌唱；冰冷的水晶般的月儿，低下头静听。 	 negative 	0.423509	0.3976891	0.17880188
伊唱了整夜，刺渐渐的刺入胸腔里，伊自身的命血，也渐渐的衰了下去了。 	 negative 	0.423509	0.3976891	0.17880188
伊起初唱着小儿女心里的恋爱。 	 neutral 	0.4774948	0.30812833	0.21437682
在红蔷薇树顶峰上便开了一朵奇异的蔷薇花；歌一首一首的唱着，花也一瓣一瓣的开着。 	 positive 	0.598444	0.24664664	0.15490942
花起初是苍白的，像江上烟雾那样的苍白——青像“晨光之足”，白像“黎明之翼”。 	 negative 	0.423509	0.3976891	0.17880188
那树顶上开着的蔷薇花，好像是银镜里照见的蔷薇花影，又好像是池水中照见的蔷薇花影。 	 neutral 	0.4774948	0.30812833	0.21437682
可是那树叫莺儿在刺上再压紧些。 	 neutral 	0.4774948	0.30812833	0.21437682
树叫道：“小莺儿，压的紧些罢，要是不然，花没做成，天却要亮了。” 	 neutral 	0.4774948	0.30812833	0.21437682
莺儿在刺上越压越进了；歌也越唱越响了，因为伊正唱着成年男女的情感。 	 positive 	0.598444	0.24664664	0.15490942
于是蔷薇花的瓣上，渐渐的泛出红色——一种娇嫩的红色，正像新郎和新妇接吻时脸上泛出的红色那般。 	 positive 	0.598444	0.24664664	0.15490942
可是刺还没有刺到伊的心坎，所以蔷薇花的心还是白的；因为只有莺儿的心血，能把花心染红呢。 	 neutral 	0.4774948	0.30812833	0.21437682
树又叫莺儿压紧些。 	 neutral 	0.4774948	0.30812833	0.21437682
树叫道：“小莺儿，压得紧些罢，要是不然，花还没成，天却要亮了。” 	 positive 	0.598444	0.24664664	0.15490942
莺儿在刺上越压越进了，刺刺到了伊心坎了。伊觉着一阵剧痛了。 	 negative 	0.423509	0.3976891	0.17880188
痛越痛得利害，歌越唱得响亮。因为伊正唱着到死才完成的爱情，伊正唱着在坟墓里永远不朽的爱情。 	 positive 	0.598444	0.24664664	0.15490942
于是奇异的蔷薇花，变成深红色了，像东方天色那样的红。 	 positive 	0.598444	0.24664664	0.15490942
花瓣的柄上变成深红，花心也变成红宝石那样的深红。 	 neutral 	0.4774948	0.30812833	0.21437682
但莺儿的声音渐渐的弱了，伊的小翅膀拍着，伊眼上有一层皮盖下。 	 negative 	0.423509	0.3976891	0.17880188
伊歌声渐渐的衰弱，伊觉得有东西哽往咽喉。 	 negative 	0.423509	0.3976891	0.17880188
于是伊奏着最后的调子。 	 neutral 	0.4774948	0.30812833	0.21437682
白色的月儿听了，忘了天明，还留恋在天上没回去。 	 negative 	0.423509	0.3976891	0.17880188
红蔷薇花听了，颠来倒去的颤着，在寒冷的早晨的空气中展开那花瓣。 	 neutral 	0.4774948	0.30812833	0.21437682
山神听了，回到山上紫色的洞里，把睡着的牧人们从梦中换醒。 	 neutral 	0.4774948	0.30812833	0.21437682
江上的苇听了，飘流下去，把这消息送到大海。 	 neutral 	0.4774948	0.30812833	0.21437682
树叫道：“看哪！看哪！那花现在做成了。”但莺儿没有回答，已躺在丰草上死了，刺还刺在伊的心上。 	 negative 	0.423509	0.3976891	0.17880188
中午时候，学生开了窗子向外张望。 	 neutral 	0.4774948	0.30812833	0.21437682
他嚷道：“咦！奇怪的运道！此地有一朵红蔷薇了！我生平永没见过这样的蔷薇花。 	 positive 	0.598444	0.24664664	0.15490942
这花多少美丽，我可以决定他一定有个很长的拉丁名。”于是他俯下身子把这花摘下。 	 positive 	0.598444	0.24664664	0.15490942
于是他戴上帽子，跑到教授家里，手里拿着一朵蔷薇花。 	 neutral 	0.4774948	0.30812833	0.21437682
教授的女儿正坐在门口，在机上纺着蓝丝，一只小狗躺在伊的足旁。 	 neutral 	0.4774948	0.30812833	0.21437682
学生嚷道：“你不是说过的：要是我送给你一朵红蔷薇，你便和我跳舞了。 	 neutral 	0.4774948	0.30812833	0.21437682
现在我拿了全世界最红的蔷薇花来了。 	 positive 	0.598444	0.24664664	0.15490942
你今晚把这花佩在心上，那么我们俩跳舞的时候，这花会告知你我怎样爱你呢。” 	 neutral 	0.4774948	0.30812833	0.21437682
但是那女儿绉绉眉头。 	 negative 	0.423509	0.3976891	0.17880188
伊答说：“我怕这花不能和我的服饰相配；还有一层；侍卫官的侄子已经送给我许多真的宝玉，宝玉比花贵得多，谁都知道的呵。” 	 negative 	0.423509	0.3976891	0.17880188
学生怒着说：“好！依我说来，你是忘恩负义的。”于是他把花瓣掷在街道上。那花落在水沟里，不久便给街上的车子辗碎了。 	 negative 	0.423509	0.3976891	0.17880188
那女儿说：“什么叫忘恩负义！ 	 negative 	0.423509	0.3976891	0.17880188
老实说，你是个极粗鄙的人。况且讲到底，你算个什么东西？ 	 negative 	0.423509	0.3976891	0.17880188
不过是个学生罢了。 	 neutral 	0.4774948	0.30812833	0.21437682
我敢说像侍卫官的侄子鞋上紧着的银扣子，你都买不起。”于是伊从椅子上立起来走进屋子里去了。 	 negative 	0.423509	0.3976891	0.17880188
学生一边走一边说：“爱情是何等愚笨的东西！他的用处比起逻辑来，一半都赶不上。他连什么都不能证明；他说的事情，都是不能遇到的；他教人相信全不真实的事情。 	 negative 	0.423509	0.3976891	0.17880188
总而言之，爱情是全然不切实用的；现在的时代，什么都讲实用，我还是归到哲理上头，研究研究形而上学罢。” 	 negative 	0.423509	0.3976891	0.17880188
于是他回到屋子里，抽出一本又大又积着灰尘的书开头念下去。 	 neutral 	0.4774948	0.30812833	0.21437682
自私的巨人（1921） 	 negative 	0.423509	0.3976891	0.17880188
毎天的下午放學的時候，小孩子們當常到巨人的園子里，在那里玩耍。 	 neutral 	0.4774948	0.30812833	0.21437682
那是一個很可愛的大園子，有柔軟的靑草。 	 positive 	0.598444	0.24664664	0.15490942
有的地方，草裏長着很美的花，像星一般；還有十二棵桃樹，在春天開粉紅色眞珠色的花，到秋天結豐富的果子。 	 positive 	0.598444	0.24664664	0.15490942
樹上有鳥兒唱着歌，唱得那樣好，所以小孩子們有時傾耳靜聽，連玩耍也都忘却了。 	 positive 	0.598444	0.24664664	0.15490942
他們互相喊着說，「我們是何等的快樂啊！」 	 positive 	0.598444	0.24664664	0.15490942
一天巨人回來了。 	 neutral 	0.4774948	0.30812833	0.21437682
他是訪他一個朋友康瓦爾的大鬼去了，在那里一同住了七年； 	 neutral 	0.4774948	0.30812833	0.21437682
七年過了他要說的話都說完了。因為沒有可說的話所以他定歸他自己的住宅。 	 neutral 	0.4774948	0.30812833	0.21437682
當他到了家他看見許多小孩子，在那里正正玩耍呢。 	 neutral 	0.4774948	0.30812833	0.21437682
「你們在那里作什麼？」一他苛酷的喊著，小孩子們聽道就跑去了。 	 negative 	0.423509	0.3976891	0.17880188
他說：「我自己的園子是我自己的園子：誰都知道這個道理；除我自己以外，我不容別人玩耍。」 	 neutral 	0.4774948	0.30812833	0.21437682
因此他在四周圍修起了一道大牆，挂上一架廣告牌。 	 neutral 	0.4774948	0.30812833	0.21437682
「禁止亂入，違者處罰。」 	 negative 	0.423509	0.3976891	0.17880188
他是一個自私的巨人。 	 negative 	0.423509	0.3976891	0.17880188
可憐的小孩子們沒有玩耍的地方了。 	 negative 	0.423509	0.3976891	0.17880188
他們有時想要在路上玩耍，但是路上塵土太多，還有硬的小石頭，他們是不喜歡的。 	 negative 	0.423509	0.3976891	0.17880188
有時他們功課完了之後，在那牆外徘徊，講裏邊美麗的園子的事。 	 neutral 	0.4774948	0.30812833	0.21437682
他們互相的說道：「我們當初在那里是何等的快樂啊！」 	 positive 	0.598444	0.24664664	0.15490942
春到了，到處滿了小花小鳥。 	 positive 	0.598444	0.24664664	0.15490942
止有那個巨人的園中，仍舊是冬天的光景。 	 neutral 	0.4774948	0.30812833	0.21437682
鳥不要在那里唱歌，因為那里沒有小孩子；樹也忘了開花。 	 negative 	0.423509	0.3976891	0.17880188
一天有一個美麗的花，從草裏鑽出頭來，但他看了廣告牌，他很替小孩們惋恨，便仍舊鑽進地下睡去了。 	 negative 	0.423509	0.3976891	0.17880188
在那里最高興的，止有雪同着霜。 	 positive 	0.598444	0.24664664	0.15490942
他們說，「春把這個園子忘掉了，我們可以在這里終年長住了。」 	 neutral 	0.4774948	0.30812833	0.21437682
雪用他的白色外套蓋上了草，霜把所有的樹都抹成白色。 	 neutral 	0.4774948	0.30812833	0.21437682
他們又約得北風與他們同住，他就來了。 	 neutral 	0.4774948	0.30812833	0.21437682
他是穿着皮衣，在園內終日咆哮，把烟囱都刮下了。 	 negative 	0.423509	0.3976891	0.17880188
他說，「這眞是好地方啊！我們最好把雹子也請來。」 	 positive 	0.598444	0.24664664	0.15490942
所以雹來了。 	 neutral 	0.4774948	0.30812833	0.21437682
他毎天用三點鐘工夫在房頂下亂閙，弄了很多的石板，以後用全速度在園內跑來跑去。 	 neutral 	0.4774948	0.30812833	0.21437682
他穿著灰色的衣服，他的呼喝像冰一樣。 	 neutral 	0.4774948	0.30812833	0.21437682
「春怎麼來得這晚？我實在不懂，」巨人從窗戶看外的冷而且白的園子說道，「我很願天氣快起一個變化。」 	 negative 	0.423509	0.3976891	0.17880188
但是春沒有來，夏也沒有來。 	 neutral 	0.4774948	0.30812833	0.21437682
秋給別的園子許多金色的果子，但是巨人的園子，一個也沒有。 	 negative 	0.423509	0.3976891	0.17880188
她說：「他太自私了！」 	 negative 	0.423509	0.3976891	0.17880188
因此冬是永遠在那里，北風，雹，霜，雪，在那樹間跳舞。 	 neutral 	0.4774948	0.30812833	0.21437682
一天的早晨，巨人醒著臥在牀上，聽見一種美的音樂。 	 positive 	0.598444	0.24664664	0.15490942
他聽了非常的愉快，所以他想這一定是國王的樂隊在那里路過了。 	 positive 	0.598444	0.24664664	0.15490942
其實，這只是一個紅鳥在窗外唱着。因為他許久沒聽見鳥的聲音，所以這似乎是世界的最美的音樂了。 	 positive 	0.598444	0.24664664	0.15490942
於是雹也止住跳舞，北風也止住咆哮了，一種香味從窗戶來到他的面前。 	 neutral 	0.4774948	0.30812833	0.21437682
他說：「我相信春天來到了；」他從床上起來，往外一看。 	 neutral 	0.4774948	0.30812833	0.21437682
他看見什麼了？ 	 neutral 	0.4774948	0.30812833	0.21437682
他看見一件最奇怪的事情。 	 negative 	0.423509	0.3976891	0.17880188
從牆上一個小孔兒，爬進許多小孩子們來，都坐在樹枝兒上。 	 neutral 	0.4774948	0.30812833	0.21437682
在毎一顆樹上，他看見有一個小孩子。 	 neutral 	0.4774948	0.30812833	0.21437682
樹看見小孩子們回來，是很喜歡的，因而生滿了花朵，在小孩子們的頭上，不住將他們的手腕兒擺來擺去。 	 positive 	0.598444	0.24664664	0.15490942
鳥兒也飛來了，快快樂樂的唱歌。花也笑嬉嬉的從綠草中間鑽出頭來了。 	 positive 	0.598444	0.24664664	0.15490942
這是一個極可愛的景致，可是那一邊的角上仍是冬天。 	 negative 	0.423509	0.3976891	0.17880188
那是園中的最遠的一個角兒，在那里立着一個小孩子。 	 neutral 	0.4774948	0.30812833	0.21437682
他是很小，上不得樹去，在那里來回的走，不住的哭泣。 	 negative 	0.423509	0.3976891	0.17880188
那棵可憐的樹，仍然是用霜雪包着；北風仍不住的亂刮，不住的咆哮。 	 negative 	0.423509	0.3976891	0.17880188
「上來，小孩兒，」那樹一邊說着，一用力把自己的枝兒往下屈去；但那小孩子是太小了。 	 neutral 	0.4774948	0.30812833	0.21437682
巨人見了這個光景，不禁心也軟了。 	 positive 	0.598444	0.24664664	0.15490942
他說：「我是何等的自私啊！現在我知道春是為什麼不來的。 	 negative 	0.423509	0.3976891	0.17880188
我願把這個小孩子放到那個樹頂上，把周圍的牆打去，使我的園子，永遠作小孩子的游戲場。」 	 neutral 	0.4774948	0.30812833	0.21437682
他對他的已往的一切行為，實在很是後悔。 	 negative 	0.423509	0.3976891	0.17880188
他下了樓梯，輕輕的開了門，走到園裡。 	 neutral 	0.4774948	0.30812833	0.21437682
但是小孩子見了他害怕得很，跑去了：園子裡仍舊變了冬天。 	 negative 	0.423509	0.3976891	0.17880188
止有那一個小孩子沒有跑去，因為他的眼是充滿了眼淚，沒有看見那巨人的來到。 	 negative 	0.423509	0.3976891	0.17880188
巨人偸偸的到他的後邊，把他輕輕的抱起，放在那樹上。 	 neutral 	0.4774948	0.30812833	0.21437682
那樹立時就開了花，鳥也來到，在那里歌唱。那小孩子伸開他的兩個手，抱住巨人的脖脛，與他親嘴。 	 neutral 	0.4774948	0.30812833	0.21437682
別的小孩子們，看見巨人不是當初的那樣可惡，也跑回來，春也同他們來到了。 	 negative 	0.423509	0.3976891	0.17880188
「現在是你們的園子了，」巨人說着，用大斧把牆打倒。 	 neutral 	0.4774948	0.30812833	0.21437682
當十一點鐘，眾人往市場去的時候，他們看見巨人領着一群小孩子在那里玩耍。 	 neutral 	0.4774948	0.30812833	0.21437682
他們玩了一天，黃昏的時候，他們到巨人的面前告辭。 	 neutral 	0.4774948	0.30812833	0.21437682
巨人說，「你們的小件兒那里去了？——我放在那樹上的小孩兒。」 	 neutral 	0.4774948	0.30812833	0.21437682
他是很愛他，因為他親過他的嘴。 	 positive 	0.598444	0.24664664	0.15490942
他們答道，「我們不知道，他是已經不在了。」 	 neutral 	0.4774948	0.30812833	0.21437682
巨人說，「你們一定要告訴他，叫他明天一定來。」 	 neutral 	0.4774948	0.30812833	0.21437682
但是他們說，他們不知道那個小孩子的家，並且以前也沒有看見過；巨人覺得非常難過。 	 negative 	0.423509	0.3976891	0.17880188
毎天下午，放課以後，小孩子們便來同巨人玩耍。 	 neutral 	0.4774948	0.30812833	0.21437682
