sentence	polarity	positive	neutral	negative
“他为什么哭？”一条小小的绿蜥蜴竖起尾巴跑过学生面前，这样问着。 	 negative 	0.1501622	0.34323427	0.50660354
“的确，为的什么？”一只蝴蝶说，他正追着一线日光飞舞。 	 neutral 	0.28543296	0.4668489	0.2477181
“的确，为的什么？”一朵雏菊温和地对他邻人小声说。 	 neutral 	0.28543296	0.4668489	0.2477181
“他为了一朵红蔷薇哭着，”夜莺答道。 	 neutral 	0.28543296	0.4668489	0.2477181
“为了一朵红蔷薇！”他们叫起来；“多么可笑！”小蜥蜴素来爱讥诮人，他大声笑了。 	 positive 	0.22095513	0.3493732	0.4296717
然而夜莺了解学生的烦恼，她默默地坐在橡树枝上，想着爱情的秘密。 	 neutral 	0.28543296	0.4668489	0.2477181
突然她张开她的棕色翅膀，往空中飞去。 	 neutral 	0.28543296	0.4668489	0.2477181
她像影子似地穿过树林，又像影子似地飞过了花园。 	 neutral 	0.28543296	0.4668489	0.2477181
在草地的中央立着一朵美丽的蔷薇树，她看见了那树，便飞过去，棲在它一根小枝上面。 	 positive 	0.22095513	0.3493732	0.4296717
“给我一朵红蔷薇，”她大声说，“我要给你唱个挺好听的歌。” 	 positive 	0.22095513	0.3493732	0.4296717
可是这棵树摇摇头。 	 neutral 	0.28543296	0.4668489	0.2477181
“我的蔷薇是白的，”它回答；“像海里浪花那样白，比山顶的积雪更白。 	 neutral 	0.28543296	0.4668489	0.2477181
你去找我那个长在旧日晷仪近旁的兄弟吧，也许他会把你要的东西给你。” 	 neutral 	0.28543296	0.4668489	0.2477181
夜莺便飞到那朵生长在日晷仪近旁的蔷薇树上去。 	 neutral 	0.28543296	0.4668489	0.2477181
“给我一朵红蔷薇，”她大声说，“我要给你唱个最好听的歌。” 	 positive 	0.22095513	0.3493732	0.4296717
可是这棵树摇摇它的头。 	 neutral 	0.28543296	0.4668489	0.2477181
“我的蔷薇是黄的，”它答道，“就像坐在琥珀宝位上的美人鱼的头发那样黄，比刈草人带着镰刀到来以前在草地上开花的水仙更黄。 	 negative 	0.1501622	0.34323427	0.50660354
去找我那个长在学生窗下的兄弟吧，也许他会把你要的东西给你。” 	 neutral 	0.28543296	0.4668489	0.2477181
夜莺便飞到那棵生长在学生窗下的蔷薇树上去。 	 neutral 	0.28543296	0.4668489	0.2477181
“给我一朵红蔷薇，”她大声说，“我要给你唱个最好听的歌。” 	 positive 	0.22095513	0.3493732	0.4296717
可是这棵树摇摇它的头。 	 neutral 	0.28543296	0.4668489	0.2477181
“我的蔷薇是红的，”它答道，“像鸽子脚那样红，比在海洋洞穴中扇动着的珊瑚大扇更红。 	 positive 	0.22095513	0.3493732	0.4296717
可是冬天已经冻僵了我的脉管，霜已经冻枯了我的花苞，风雨已经打折了我的树枝，我今年不会再开花了。” 	 negative 	0.1501622	0.34323427	0.50660354
“我只要一朵红蔷薇，”夜莺叫道。“只是一朵红蔷薇！我还有什么办法可以得到它吗！” 	 neutral 	0.28543296	0.4668489	0.2477181
“有一个办法，”树答道；“只是那太可怕了，我不敢对你说。” 	 negative 	0.1501622	0.34323427	0.50660354
“告诉我吧，”夜莺说，“我不怕。” 	 neutral 	0.28543296	0.4668489	0.2477181
“要是你想要一朵红蔷薇，”树说，“你一定要在月光底下用音乐造成它，并且用你的心血染红它。 	 positive 	0.22095513	0.3493732	0.4296717
你一定要拿你胸脯抵住我的一根刺来给我唱歌。 	 neutral 	0.28543296	0.4668489	0.2477181
你一定要给我唱一个整夜，那刺一定要刺穿你的心。你的生命之血也一定要流进我的血管里来变成我的血。” 	 neutral 	0.28543296	0.4668489	0.2477181
“拿死来换一朵红蔷薇，代价太大了，”夜莺大声说，“生命对每个人都是很宝贵的。 	 negative 	0.1501622	0.34323427	0.50660354
坐在绿树上望着太阳驾着他的金马车，月亮驾着她的珍珠马车出来，是一件多快乐的事。 	 positive 	0.22095513	0.3493732	0.4296717
山栌的气味是香的，躲藏在山谷里面的桔梗同在山头开花的石南也是香的。 	 positive 	0.22095513	0.3493732	0.4296717
可是爱情胜过生命，而且一只鸟的心怎么能跟一个人的心相比呢？” 	 negative 	0.1501622	0.34323427	0.50660354
她便张开她棕色翅膀飞起来，飞到空中去了。 	 neutral 	0.28543296	0.4668489	0.2477181
她像一个影子似地掠过花园，又像影子似地穿过了树丛。 	 neutral 	0.28543296	0.4668489	0.2477181
年青的学生仍然躺在草地上，跟她先前离开他时一样；他那美丽的眼睛里的泪水还不曾干去。 	 negative 	0.1501622	0.34323427	0.50660354
“你要快乐啊，”夜莺大声说，“你要快乐啊；你就会得着你那朵红蔷薇的。 	 positive 	0.22095513	0.3493732	0.4296717
我要在月光底下用音乐造成它，拿我的心血把它染红。 	 positive 	0.22095513	0.3493732	0.4296717
我只要求你做一件事来报答我，就是你要做一个忠实的情人，因为不管哲学是怎样地聪明，爱情却比她更聪明，不管权力是怎样地伟大，爱情却比他更伟大。 	 positive 	0.22095513	0.3493732	0.4296717
爱情的翅膀是火焰一样的颜色，他的身体也是像火焰一样的颜色。 	 neutral 	0.28543296	0.4668489	0.2477181
他的嘴跟蜜一样地甜，他的气息香得跟乳香一样。” 	 positive 	0.22095513	0.3493732	0.4296717
学生在草地上仰起头来，并且侧着耳倾听，可是他不懂夜莺在对他讲些什么，因为他只知道那些写在书本里的事情。 	 negative 	0.1501622	0.34323427	0.50660354
可是橡树懂得，他觉得难过，因为他很喜欢这只在他枝上做巢的小夜莺。 	 negative 	0.1501622	0.34323427	0.50660354
“给我唱个最后的歌吧，”他轻轻地说；“你死了，我会觉得很寂寞的。” 	 negative 	0.1501622	0.34323427	0.50660354
夜莺便唱歌给橡树听，她的声音好像银罐子里沸腾着的水声一样。 	 neutral 	0.28543296	0.4668489	0.2477181
她唱完歌，学生便站起来，从他衣袋里拿出一本记事册，和一支铅笔。 	 neutral 	0.28543296	0.4668489	0.2477181
“她身材生得好，”他对自己说，一面穿过树丛走开了——“这是真的；可是她有情感吗？ 	 neutral 	0.28543296	0.4668489	0.2477181
我害怕她没有。 	 negative 	0.1501622	0.34323427	0.50660354
事实上她跟大多数的艺术家一样；她有的全是风格，没有一点诚意。 	 negative 	0.1501622	0.34323427	0.50660354
她不会为着别人牺牲她自己。 	 negative 	0.1501622	0.34323427	0.50660354
她只知道音乐，每个人都知道艺术是自私的。 	 neutral 	0.28543296	0.4668489	0.2477181
不过我还得承认她的声音里也有些美丽的调子。 	 positive 	0.22095513	0.3493732	0.4296717
只可惜它们完全没有意义，也没有一点实际的好处。” 	 negative 	0.1501622	0.34323427	0.50660354
他走进他的屋子，躺在他那张小小的草床上，想起他的爱人来，过了一忽儿，他便睡熟了。 	 neutral 	0.28543296	0.4668489	0.2477181
等着月亮升到天空的时候，夜莺便飞到蔷薇树上来拿她的胸脯抵住蔷薇刺。 	 neutral 	0.28543296	0.4668489	0.2477181
她把胸脯抵住刺整整唱了一夜，澄澈的冷月也俯下头来静静听着, 	 positive 	0.22095513	0.3493732	0.4296717
她整整唱了一夜，蔷薇刺也就刺进她的胸膛，越刺越深，她的生命之血也越来越少了。 	 negative 	0.1501622	0.34323427	0.50660354
她起初唱着一对小儿女心里的爱情。 	 neutral 	0.28543296	0.4668489	0.2477181
在蔷薇树最高的枝上开出了一朵奇异的蔷薇，跟着歌一首一首地唱下去，花瓣一片一片地开放了。 	 positive 	0.22095513	0.3493732	0.4296717
花起初是浅白的，就像罩在河上的雾，浅白色像晨光的脚，银白色像黎明的翅膀。 	 neutral 	0.28543296	0.4668489	0.2477181
最高枝上开花的那朵蔷薇，就像一朵在银镜中映出的蔷薇花影，就像一朵在水池中映出的蔷薇花影。 	 neutral 	0.28543296	0.4668489	0.2477181
可是树叫夜莺把刺抵得更紧一点。 	 neutral 	0.28543296	0.4668489	0.2477181
“靠紧些，小夜莺，”树叫道，“不然，蔷薇还没有完成，白画就来了。” 	 neutral 	0.28543296	0.4668489	0.2477181
夜莺便把蔷薇刺抵得更紧，她的歌声也越来越响亮了，因为她正唱着一对成年男女心灵中的激情。 	 positive 	0.22095513	0.3493732	0.4296717
一层娇嫩的红晕染上了蔷薇花瓣，就跟新郎吻着新娘时，他脸泛起的红晕一样。 	 positive 	0.22095513	0.3493732	0.4296717
可是刺还没有达到夜莺的心，所以蔷薇的心还是白的，因为只有夜莺的心血才可以把蔷薇的心染红。 	 neutral 	0.28543296	0.4668489	0.2477181
树叫夜莺把刺抵得更紧一点。 	 neutral 	0.28543296	0.4668489	0.2477181
靠紧些，小夜莺，”树叫道，“不然，蔷薇还没有完成，白画就来了。” 	 neutral 	0.28543296	0.4668489	0.2477181
夜莺便把蔷薇刺抵得更紧，刺到了她的心。一阵剧痛散布到她全身。 	 negative 	0.1501622	0.34323427	0.50660354
她痛得越厉害，越厉害，她的歌声也唱得越激昂，越激昂，因为她唱到了由死来完成的爱，在坟墓里永远不朽的爱。 	 positive 	0.22095513	0.3493732	0.4296717
这朵奇异的蔷薇变成了深红色，就像东方天空的朝霞。 	 positive 	0.22095513	0.3493732	0.4296717
花瓣的外圈是深红的，花心红得像一块红玉。 	 positive 	0.22095513	0.3493732	0.4296717
可是夜莺的歌声渐渐地低弱了，她的小翅膀扑打着，一层薄翳罩上她的眼睛。 	 negative 	0.1501622	0.34323427	0.50660354
她的歌声越来越低，她觉得喉咙被什么东西堵塞住了。 	 negative 	0.1501622	0.34323427	0.50660354
于是她唱出了最后的一个歌。 	 neutral 	0.28543296	0.4668489	0.2477181
明月听见它，竟忘了落下去，却只顾在天空徘徊。 	 negative 	0.1501622	0.34323427	0.50660354
红蔷薇听见它，便带了深的喜悦颤抖起来，张开花瓣去迎接清晨的凉气。 	 positive 	0.22095513	0.3493732	0.4296717
回声把它带到山中她的紫洞里去，将酣睡的牧童从好梦中唤醒。 	 positive 	0.22095513	0.3493732	0.4296717
它又飘过河畔芦苇丛中，芦苇又把它的消息给大海带去。 	 neutral 	0.28543296	0.4668489	0.2477181
“看啊，看啊！”树叫起来，“现在蔷薇完成了；”可是夜莺并不回答，因为她已经死在茂草丛中了。心上还带着那根蔷薇刺。 	 negative 	0.1501622	0.34323427	0.50660354
正午学生开窗往外看。 	 neutral 	0.28543296	0.4668489	0.2477181
“啊，这是一个了不得的好运气啊！”他嚷起来；“这儿有一朵红蔷薇！我一辈子没有见过一朵这样的蔷薇。 	 positive 	0.22095513	0.3493732	0.4296717
它真美，我相信它有一个长的拉丁名字；”他弯下身去摘了它。 	 positive 	0.22095513	0.3493732	0.4296717
于是他戴上帽子，拿着红蔷薇，跑到教授家中去。 	 neutral 	0.28543296	0.4668489	0.2477181
教授的女儿坐在门口，正在纺车上绕缠青丝，她的小狗躺在她脚边。 	 neutral 	0.28543296	0.4668489	0.2477181
“你说过要是我送你一朵红蔷薇，你就会跟我跳舞，”学生大声说。 	 neutral 	0.28543296	0.4668489	0.2477181
“这儿有一朵全世界中最红的蔷薇。 	 positive 	0.22095513	0.3493732	0.4296717
你今晚上就把它带在你贴心的地方，我们在一块儿跳舞的时候，它会对你说，我多么爱你。” 	 positive 	0.22095513	0.3493732	0.4296717
可是那少女皱着眉头。 	 negative 	0.1501622	0.34323427	0.50660354
“我怕它跟我的衣服不相称，”她答道；“并且御前大臣的侄儿送了我一些上等珠宝，谁都知道珠宝比花更值钱。” 	 negative 	0.1501622	0.34323427	0.50660354
“好吧，我老老实实告诉你，你是忘恩负义的，”学生带怒地说；他把花丢到街中去，花刚巧落进路沟，一个车轮在它身上辗了过去。 	 negative 	0.1501622	0.34323427	0.50660354
“忘恩负义！”少女说。 	 positive 	0.22095513	0.3493732	0.4296717
“我老实地对你说，你太不懂礼貌了；而且你究竟是什么人？ 	 negative 	0.1501622	0.34323427	0.50660354
你不过是一个学生。 	 neutral 	0.28543296	0.4668489	0.2477181
唔，我不相信你会像御前大臣的侄儿那样鞋子上订着银扣子，”她站起来走进屋里去了。 	 negative 	0.1501622	0.34323427	0.50660354
“恋爱是多无聊的东西，”学生一边走，一边说。“它的用处比不上逻辑的一半，因为它什么都不能证明，它总是告诉人一些不会有的事，并且总是教人相信一些并不是实有的事。 	 negative 	0.1501622	0.34323427	0.50660354
总之，它是完全不实际的，并且在我们这个时代，什么都得讲实际，我还是回到哲学上去，还是去研究形而上学吧。” 	 negative 	0.1501622	0.34323427	0.50660354
他便回到他的屋子里，拿出那本布满灰尘的大书读起来。 	 neutral 	0.28543296	0.4668489	0.2477181
巨人的花园(1948) 	 neutral 	0.28543296	0.4668489	0.2477181
每天下午，孩子们放学以后，总喜欢到巨人的花园里去玩。 	 positive 	0.22095513	0.3493732	0.4296717
这是一个可爱的大花园，园里长满了柔嫩的青草。 	 positive 	0.22095513	0.3493732	0.4296717
草丛中到处露出星子似的美丽花朵；还有十二棵桃树，在春天开出淡红色和珍珠色的鲜花，在秋天结着丰富的果子。 	 positive 	0.22095513	0.3493732	0.4296717
小鸟们坐在树枝上唱出悦耳的歌声，它们唱得那么动听，孩子们都停止了游戏来听它们。 	 positive 	0.22095513	0.3493732	0.4296717
“我们在这儿多么快乐！”孩子们互相欢叫。 	 positive 	0.22095513	0.3493732	0.4296717
有一天巨人回来了。 	 neutral 	0.28543296	0.4668489	0.2477181
他原先离家去看他的朋友，就是那个康华尔地方的吃人鬼，在那里一住便是七年。 	 negative 	0.1501622	0.34323427	0.50660354
